AppointmentID,PetID,VetID,ServiceType,ApptDate,Status,LocationID
A19815,P09364,V1019,Surgery,10/10/2024,Completed,L001
A19816,P03492,V1042,Checkup,4/30/2024,Completed,L001
A19817,P02200,V1018,Neurological Exam,4/21/2024,Completed,L001
A19818,P06627,V1045,Checkup,5/24/2025,Scheduled,L001
A19819,P06635,V1026,Checkup,11/18/2025,Cancelled,L001
A19820,P06184,V1004,Dental Cleaning,4/3/2026,Cancelled,L001
A19821,P02464,V1028,Heart Screening,3/18/2026,Scheduled,L001
A19822,P09607,V1000,Emergency,5/14/2026,Scheduled,L002
A19823,P07726,V1046,Emergency,12/5/2026,Cancelled,L001
A19824,P01273,V1006,Skin Treatment,3/3/2024,Completed,L001
A19825,P01973,V1048,Emergency,11/9/2024,Completed,L002
A19826,P09065,V1014,Checkup,5/29/2026,Cancelled,L001
A19827,P08964,V1002,Checkup,11/29/2024,Completed,L001
A19828,P04290,V1011,Neurological Exam,3/13/2025,Scheduled,L001
A19829,P00832,V1019,Surgery,4/24/2025,Scheduled,L001
A19830,P04249,V1000,Heart Screening,6/10/2025,Cancelled,L001
A19831,P00761,V1016,Surgery,7/11/2025,Scheduled,L001
A19832,P09581,V1037,Checkup,2/16/2024,Completed,L001
A19833,P04711,V1022,Checkup,9/6/2026,Cancelled,L001
A19834,P00016,V1016,Emergency,9/26/2025,Scheduled,L002
A19835,P05895,V1043,Checkup,4/19/2025,Cancelled,L001
A19836,P08879,V1013,Emergency,7/5/2025,Cancelled,L002
A19837,P08644,V1023,Checkup,10/28/2025,Cancelled,L001
A19838,P02777,V1012,Checkup,12/15/2024,Completed,L001
A19839,P09682,V1016,Emergency,9/8/2026,Cancelled,L001
A19840,P09384,V1043,Dental Cleaning,8/17/2026,Scheduled,L002
A19841,P06211,V1048,Emergency,1/1/2026,Scheduled,L002
A19842,P04444,V1009,Emergency,2/14/2026,Cancelled,L002
A19843,P02429,V1021,Checkup,6/21/2024,Completed,L002
A19844,P05275,V1031,Skin Treatment,8/24/2026,Scheduled,L001
A19845,P02941,V1039,Checkup,4/3/2026,Scheduled,L002
A19846,P06165,V1007,Emergency,2/12/2024,Completed,L001
A19847,P09263,V1025,Heart Screening,5/31/2024,Completed,L001
A19848,P01111,V1008,Emergency,2/5/2025,Completed,L001
A19849,P07085,V1006,Skin Treatment,6/15/2026,Cancelled,L001
A19850,P00753,V1012,Checkup,7/17/2024,Completed,L002
A19851,P03227,V1043,Tooth Extraction,2/2/2025,Completed,L002
A19852,P02567,V1044,Neurological Exam,3/11/2024,Completed,L001
A19853,P08202,V1013,Emergency,2/7/2025,Completed,L002
A19854,P08916,V1032,Heart Screening,5/21/2026,Cancelled,L001
A19855,P05660,V1014,Skin Treatment,5/12/2025,Scheduled,L001
A19856,P00366,V1032,Heart Screening,12/25/2026,Cancelled,L001
A19857,P07845,V1049,Surgery,8/20/2026,Cancelled,L001
A19858,P07172,V1024,Surgery,5/9/2026,Scheduled,L001
A19859,P08367,V1018,Emergency,6/28/2026,Cancelled,L001
A19860,P09373,V1020,Emergency,9/12/2026,Cancelled,L001
A19861,P04664,V1043,Tooth Extraction,5/2/2026,Cancelled,L001
A19862,P00854,V1009,Emergency,5/15/2026,Cancelled,L001
A19863,P05856,V1015,Surgery,5/11/2025,Cancelled,L002
A19864,P06965,V1017,Checkup,9/25/2024,Completed,L001
A19865,P09125,V1016,Emergency,3/12/2024,Completed,L001
A19866,P09732,V1044,Checkup,4/4/2026,Scheduled,L001
A19867,P03582,V1010,Emergency,1/9/2025,Completed,L002
A19868,P05957,V1041,Skin Treatment,8/5/2026,Cancelled,L002
A19869,P09656,V1003,Surgery,11/3/2026,Scheduled,L002
A19870,P09586,V1003,Surgery,2/17/2024,Completed,L001
A19871,P09302,V1016,Surgery,7/25/2025,Scheduled,L001
A19872,P02509,V1005,Tooth Extraction,4/30/2026,Scheduled,L002
A19873,P06267,V1008,Neurological Exam,10/10/2026,Scheduled,L002
A19874,P08689,V1012,Emergency,4/28/2024,Completed,L001
A19875,P02845,V1040,Emergency,7/25/2025,Cancelled,L001
A19876,P09356,V1039,Checkup,1/10/2026,Scheduled,L001
A19877,P00813,V1011,Checkup,7/5/2025,Cancelled,L002
A19878,P09436,V1023,Skin Treatment,7/7/2026,Cancelled,L002
A19879,P08753,V1015,Surgery,5/15/2025,Cancelled,L001
A19880,P00723,V1015,Emergency,7/26/2025,Scheduled,L002
A19881,P01777,V1019,Surgery,12/25/2024,Completed,L002
A19882,P03980,V1023,Checkup,2/4/2024,Completed,L002
A19883,P01715,V1020,Neurological Exam,9/7/2025,Scheduled,L001
A19884,P06191,V1006,Checkup,10/27/2024,Completed,L002
A19885,P06881,V1024,Emergency,2/29/2024,Completed,L002
A19886,P03744,V1005,Checkup,7/20/2024,Completed,L002
A19887,P02343,V1044,Checkup,4/27/2025,Scheduled,L002
A19888,P00439,V1038,Dental Cleaning,10/30/2025,Cancelled,L002
A19889,P01574,V1002,Checkup,4/6/2026,Cancelled,L001
A19890,P05898,V1027,Checkup,8/7/2024,Completed,L001
A19891,P00330,V1031,Skin Treatment,11/18/2024,Completed,L001
A19892,P03163,V1017,Skin Treatment,4/1/2025,Cancelled,L002
A19893,P01453,V1022,Skin Treatment,7/21/2026,Scheduled,L002
A19894,P04762,V1029,Neurological Exam,9/1/2025,Cancelled,L002
A19895,P05493,V1049,Surgery,12/1/2025,Cancelled,L001
A19896,P06801,V1042,Tooth Extraction,6/11/2026,Cancelled,L002
A19897,P04258,V1044,Emergency,5/12/2026,Scheduled,L001
A19898,P07595,V1014,Skin Treatment,6/26/2025,Cancelled,L001
A19899,P06702,V1016,Surgery,5/11/2024,Completed,L001
A19900,P05314,V1031,Skin Treatment,9/9/2024,Completed,L002
A19901,P07544,V1037,Skin Treatment,10/18/2025,Scheduled,L002
A19902,P02359,V1023,Checkup,12/4/2024,Completed,L002
A19903,P06710,V1027,Checkup,12/3/2025,Scheduled,L002
A19904,P00522,V1044,Checkup,11/28/2025,Cancelled,L001
A19905,P06769,V1027,Checkup,2/9/2026,Scheduled,L002
A19906,P00834,V1023,Skin Treatment,8/6/2026,Scheduled,L002
A19907,P08890,V1010,Emergency,3/6/2025,Scheduled,L001
A19908,P00676,V1004,Dental Cleaning,9/14/2024,Completed,L001
A19909,P02991,V1033,Dental Cleaning,11/12/2025,Cancelled,L001
A19910,P09075,V1019,Emergency,12/18/2026,Scheduled,L002
A19911,P01791,V1005,Dental Cleaning,10/13/2024,Completed,L002
A19912,P01810,V1024,Emergency,3/9/2024,Completed,L002
A19913,P09799,V1002,Checkup,12/16/2026,Scheduled,L001
A19914,P08934,V1015,Surgery,4/20/2024,Completed,L001
A19915,P03224,V1024,Surgery,1/18/2026,Scheduled,L002
A19916,P01494,V1018,Emergency,1/25/2024,Completed,L001
A19917,P07148,V1030,Surgery,4/14/2026,Scheduled,L001
A19918,P06561,V1028,Heart Screening,11/30/2025,Cancelled,L002
A19919,P00375,V1017,Checkup,8/6/2026,Scheduled,L001
A19920,P06612,V1023,Skin Treatment,1/4/2026,Cancelled,L002
A19921,P05076,V1036,Checkup,10/25/2026,Scheduled,L001
A19922,P05924,V1033,Tooth Extraction,1/26/2025,Completed,L001
A19923,P05253,V1016,Emergency,8/5/2026,Scheduled,L002
A19924,P05187,V1040,Checkup,1/30/2026,Cancelled,L002
A19925,P06854,V1036,Emergency,12/11/2026,Scheduled,L002
A19926,P05417,V1020,Emergency,3/26/2025,Scheduled,L002
A19927,P05424,V1012,Neurological Exam,8/29/2026,Scheduled,L002
A19928,P01527,V1032,Emergency,1/29/2024,Completed,L001
A19929,P02463,V1017,Skin Treatment,5/15/2024,Completed,L001
A19930,P00268,V1048,Surgery,11/29/2025,Scheduled,L001
A19931,P08531,V1029,Neurological Exam,8/10/2026,Cancelled,L002
A19932,P04288,V1001,Skin Treatment,2/16/2026,Cancelled,L001
A19933,P04259,V1021,Checkup,5/31/2026,Scheduled,L001
A19934,P02769,V1003,Emergency,1/8/2026,Scheduled,L001
A19935,P03414,V1016,Emergency,9/22/2026,Cancelled,L001
A19936,P06354,V1046,Emergency,12/30/2026,Scheduled,L002
A19937,P02557,V1022,Checkup,4/24/2025,Cancelled,L002
A19938,P02272,V1004,Dental Cleaning,8/7/2024,Completed,L002
A19939,P07740,V1028,Checkup,6/29/2026,Cancelled,L002
A19940,P08957,V1001,Checkup,11/20/2026,Scheduled,L002
A19941,P01553,V1033,Dental Cleaning,7/18/2025,Cancelled,L001
A19942,P09124,V1045,Skin Treatment,8/26/2025,Cancelled,L001
A19943,P09127,V1040,Checkup,10/4/2025,Scheduled,L001
A19944,P08948,V1004,Tooth Extraction,5/14/2024,Completed,L001
A19945,P08412,V1048,Surgery,6/29/2026,Scheduled,L001
A19946,P06468,V1048,Surgery,12/6/2026,Scheduled,L001
A19947,P06175,V1047,Checkup,2/26/2024,Completed,L002
A19948,P01481,V1028,Checkup,1/31/2026,Cancelled,L002
A19949,P07705,V1020,Emergency,10/22/2024,Completed,L002
A19950,P04840,V1035,Tooth Extraction,11/27/2026,Scheduled,L002
A19951,P05047,V1018,Checkup,1/5/2024,Completed,L002
A19952,P07874,V1019,Emergency,4/6/2024,Completed,L001
A19953,P01570,V1008,Emergency,7/6/2025,Scheduled,L002
A19954,P02494,V1005,Dental Cleaning,10/10/2025,Scheduled,L001
A19955,P00925,V1023,Checkup,1/13/2026,Scheduled,L001
A19956,P09688,V1017,Skin Treatment,4/22/2024,Completed,L002
A19957,P03126,V1040,Checkup,4/9/2024,Completed,L002
A19958,P04350,V1001,Skin Treatment,3/9/2024,Completed,L001
A19959,P01655,V1007,Emergency,3/4/2025,Cancelled,L001
A19960,P07200,V1032,Emergency,1/4/2024,Completed,L001
A19961,P05237,V1043,Checkup,12/15/2025,Scheduled,L001
A19962,P04289,V1013,Emergency,3/7/2026,Cancelled,L001
A19963,P09963,V1022,Skin Treatment,4/13/2026,Scheduled,L001
A19964,P08263,V1038,Tooth Extraction,3/21/2026,Cancelled,L001
A19965,P08631,V1017,Checkup,8/23/2024,Completed,L001
A19966,P06460,V1008,Checkup,5/24/2025,Cancelled,L002
A19967,P07614,V1013,Emergency,1/21/2026,Cancelled,L001
A19968,P05336,V1044,Checkup,5/3/2026,Cancelled,L001
A19969,P03658,V1022,Checkup,7/7/2024,Completed,L002
A19970,P01841,V1034,Checkup,8/11/2024,Completed,L002
A19971,P08563,V1005,Dental Cleaning,7/23/2025,Cancelled,L001
A19972,P01090,V1017,Checkup,11/4/2025,Cancelled,L001
A19973,P08222,V1044,Neurological Exam,5/21/2025,Cancelled,L002
A19974,P04408,V1005,Dental Cleaning,9/28/2025,Scheduled,L001
A19975,P01611,V1010,Neurological Exam,5/21/2025,Cancelled,L001
A19976,P05782,V1027,Skin Treatment,2/23/2025,Completed,L002
A19977,P06834,V1038,Checkup,4/25/2025,Cancelled,L001
A19978,P02129,V1034,Dental Cleaning,10/14/2025,Scheduled,L001
A19979,P05026,V1043,Checkup,3/19/2026,Cancelled,L002
A19980,P07604,V1026,Checkup,7/2/2026,Cancelled,L002
A19981,P07059,V1011,Checkup,1/9/2025,Completed,L001
A19982,P01480,V1039,Skin Treatment,11/25/2024,Completed,L001
A19983,P00621,V1004,Dental Cleaning,1/17/2026,Cancelled,L001
A19984,P00205,V1009,Emergency,3/30/2025,Cancelled,L002
A19985,P03621,V1031,Checkup,2/12/2025,Completed,L001
A19986,P05026,V1030,Surgery,3/5/2026,Scheduled,L002
A19987,P01430,V1029,Checkup,5/19/2026,Scheduled,L001
A19988,P01687,V1027,Skin Treatment,8/18/2026,Scheduled,L002
A19989,P01249,V1035,Tooth Extraction,8/4/2024,Completed,L001
A19990,P06071,V1012,Checkup,1/10/2025,Completed,L001
A19991,P06884,V1036,Checkup,12/22/2026,Cancelled,L001
A19992,P03059,V1020,Checkup,1/28/2024,Completed,L001
A19993,P02938,V1024,Emergency,11/29/2025,Cancelled,L001
A19994,P01361,V1014,Checkup,12/10/2026,Cancelled,L002
A19995,P01092,V1046,Emergency,1/9/2026,Cancelled,L001
A19996,P02526,V1038,Checkup,12/15/2024,Completed,L001
A19997,P01773,V1005,Tooth Extraction,8/20/2024,Completed,L002
A19998,P00675,V1007,Emergency,6/7/2025,Cancelled,L001
A19999,P01784,V1003,Surgery,5/6/2024,Completed,L001
A20000,P06906,V1041,Checkup,1/11/2026,Scheduled,L001
A20001,P02448,V1041,Skin Treatment,1/11/2026,Cancelled,L002
A20002,P05048,V1040,Emergency,3/2/2025,Scheduled,L002
A20003,P05907,V1000,Heart Screening,6/20/2025,Cancelled,L001
A20004,P08801,V1041,Checkup,9/15/2025,Cancelled,L001
A20005,P07992,V1032,Emergency,8/10/2026,Cancelled,L001
A20006,P09564,V1019,Surgery,3/4/2025,Scheduled,L002
A20007,P07943,V1002,Heart Screening,12/11/2024,Completed,L001
A20008,P06320,V1040,Emergency,10/7/2024,Completed,L001
A20009,P01489,V1036,Heart Screening,1/1/2025,Completed,L001
A20010,P07892,V1021,Skin Treatment,2/15/2026,Cancelled,L001
A20011,P03558,V1047,Dental Cleaning,3/11/2024,Completed,L002
A20012,P03794,V1025,Checkup,2/7/2025,Completed,L002
A20013,P08132,V1034,Checkup,10/30/2024,Completed,L001
A20014,P02221,V1021,Checkup,12/16/2025,Scheduled,L001
A20015,P00387,V1032,Emergency,1/21/2025,Completed,L002
A20016,P08928,V1024,Emergency,7/28/2025,Cancelled,L002
A20017,P05717,V1048,Emergency,5/18/2024,Completed,L001
A20018,P02328,V1032,Checkup,9/9/2024,Completed,L001
A20019,P09110,V1014,Skin Treatment,10/31/2025,Scheduled,L002
A20020,P00231,V1044,Checkup,8/5/2026,Cancelled,L002
A20021,P05177,V1035,Checkup,7/4/2026,Cancelled,L001
A20022,P03001,V1044,Neurological Exam,7/4/2024,Completed,L002
A20023,P03435,V1039,Skin Treatment,7/6/2025,Cancelled,L002
A20024,P05329,V1025,Heart Screening,10/29/2025,Cancelled,L001
A20025,P00078,V1025,Checkup,7/31/2024,Completed,L001
A20026,P01437,V1025,Emergency,7/8/2024,Completed,L001
A20027,P02135,V1034,Checkup,12/13/2026,Cancelled,L002
A20028,P01561,V1020,Neurological Exam,2/21/2024,Completed,L002
A20029,P09307,V1032,Emergency,12/12/2025,Cancelled,L002
A20030,P08057,V1014,Checkup,5/14/2024,Completed,L002
A20031,P01396,V1012,Checkup,1/20/2025,Completed,L001
A20032,P01157,V1044,Checkup,11/26/2026,Cancelled,L002
A20033,P06974,V1029,Emergency,1/10/2026,Scheduled,L002
A20034,P08867,V1031,Checkup,11/22/2025,Scheduled,L001
A20035,P09971,V1015,Surgery,11/11/2026,Cancelled,L002
A20036,P04421,V1031,Skin Treatment,4/2/2026,Cancelled,L001
A20037,P02262,V1025,Emergency,1/21/2024,Completed,L001
A20038,P03366,V1009,Emergency,12/19/2025,Scheduled,L001
A20039,P03228,V1003,Surgery,12/3/2025,Cancelled,L002
A20040,P05379,V1005,Tooth Extraction,12/13/2026,Cancelled,L001
A20041,P03923,V1016,Emergency,7/31/2024,Completed,L001
A20042,P00382,V1026,Emergency,1/11/2025,Completed,L001
A20043,P00862,V1049,Emergency,1/27/2024,Completed,L002
A20044,P02284,V1021,Checkup,1/29/2025,Completed,L002
A20045,P00013,V1014,Skin Treatment,11/23/2024,Completed,L001
A20046,P04965,V1005,Tooth Extraction,4/18/2026,Scheduled,L001
A20047,P01514,V1027,Skin Treatment,1/15/2026,Cancelled,L002
A20048,P03489,V1017,Skin Treatment,1/18/2025,Completed,L001
A20049,P05651,V1038,Dental Cleaning,5/9/2025,Cancelled,L001
A20050,P02085,V1006,Checkup,1/5/2024,Completed,L001
A20051,P06608,V1044,Neurological Exam,1/10/2025,Completed,L001
A20052,P07546,V1006,Checkup,7/23/2025,Scheduled,L001
A20053,P07647,V1046,Surgery,2/16/2026,Cancelled,L002
A20054,P03528,V1019,Emergency,6/5/2025,Cancelled,L002
A20055,P08949,V1015,Emergency,9/25/2024,Completed,L002
A20056,P02456,V1037,Skin Treatment,9/9/2026,Cancelled,L001
A20057,P07254,V1014,Skin Treatment,6/20/2026,Cancelled,L001
A20058,P07891,V1034,Checkup,5/3/2024,Completed,L002
A20059,P08756,V1014,Checkup,12/9/2025,Scheduled,L002
A20060,P05474,V1011,Emergency,3/12/2024,Completed,L002
A20061,P04800,V1044,Checkup,2/24/2025,Completed,L002
A20062,P02612,V1026,Neurological Exam,9/26/2024,Completed,L002
A20063,P08952,V1019,Emergency,1/16/2024,Completed,L001
A20064,P06043,V1028,Heart Screening,10/8/2026,Scheduled,L002
A20065,P09997,V1035,Tooth Extraction,2/2/2026,Scheduled,L002
A20066,P05272,V1029,Neurological Exam,9/18/2025,Scheduled,L002
A20067,P07221,V1022,Checkup,10/29/2025,Scheduled,L001
A20068,P05325,V1049,Emergency,4/9/2024,Completed,L001
A20069,P00081,V1037,Skin Treatment,5/21/2026,Scheduled,L001
A20070,P05205,V1009,Surgery,1/22/2025,Completed,L001
A20071,P00105,V1019,Surgery,9/11/2024,Completed,L001
A20072,P07364,V1025,Heart Screening,12/7/2025,Cancelled,L002
A20073,P02267,V1013,Emergency,8/29/2024,Completed,L001
A20074,P07487,V1012,Emergency,4/16/2026,Cancelled,L002
A20075,P00111,V1034,Tooth Extraction,9/5/2025,Cancelled,L001
A20076,P00900,V1022,Checkup,11/4/2026,Cancelled,L001
A20077,P04258,V1025,Emergency,5/23/2025,Cancelled,L002
A20078,P03246,V1037,Checkup,5/31/2026,Scheduled,L001
A20079,P07545,V1005,Dental Cleaning,8/17/2025,Cancelled,L001
A20080,P04594,V1006,Skin Treatment,7/31/2024,Completed,L001
A20081,P06620,V1049,Surgery,4/18/2025,Cancelled,L001
A20082,P09121,V1028,Checkup,12/25/2024,Completed,L001
A20083,P02908,V1023,Checkup,12/8/2026,Scheduled,L002
A20084,P09609,V1006,Checkup,8/26/2024,Completed,L001
A20085,P05007,V1008,Neurological Exam,3/5/2025,Cancelled,L001
A20086,P07324,V1004,Dental Cleaning,2/23/2026,Cancelled,L001
A20087,P07180,V1016,Emergency,10/14/2025,Cancelled,L001
A20088,P04390,V1032,Checkup,2/15/2026,Scheduled,L002
A20089,P05218,V1028,Emergency,9/3/2025,Cancelled,L002
A20090,P03178,V1005,Dental Cleaning,1/18/2024,Completed,L001
A20091,P06540,V1043,Tooth Extraction,10/18/2026,Scheduled,L002
A20092,P05865,V1020,Neurological Exam,8/7/2025,Scheduled,L002
A20093,P00370,V1015,Surgery,2/10/2026,Cancelled,L001
A20094,P08328,V1025,Heart Screening,10/25/2025,Cancelled,L001
A20095,P05973,V1018,Checkup,1/31/2025,Completed,L002
A20096,P00854,V1019,Emergency,7/30/2026,Scheduled,L002
A20097,P02130,V1014,Checkup,1/25/2026,Scheduled,L001
A20098,P02399,V1037,Checkup,1/21/2024,Completed,L002
A20099,P09038,V1017,Checkup,4/14/2026,Scheduled,L001
A20100,P01113,V1036,Checkup,6/24/2024,Completed,L001
A20101,P08415,V1040,Heart Screening,11/7/2026,Scheduled,L002
A20102,P06136,V1016,Emergency,3/1/2026,Cancelled,L001
A20103,P05559,V1004,Dental Cleaning,2/24/2025,Completed,L001
A20104,P04021,V1032,Emergency,4/3/2026,Scheduled,L002
A20105,P06263,V1036,Heart Screening,2/7/2024,Completed,L001
A20106,P04695,V1030,Surgery,2/7/2024,Completed,L001
A20107,P08404,V1023,Skin Treatment,6/18/2026,Cancelled,L001
A20108,P08249,V1034,Checkup,4/11/2024,Completed,L002
A20109,P02292,V1012,Neurological Exam,7/6/2026,Scheduled,L002
A20110,P01177,V1002,Heart Screening,1/26/2026,Cancelled,L002
A20111,P01517,V1001,Skin Treatment,8/20/2024,Completed,L002
A20112,P07656,V1020,Neurological Exam,12/11/2025,Scheduled,L001
A20113,P00629,V1031,Checkup,8/11/2025,Scheduled,L002
A20114,P01258,V1027,Checkup,12/4/2024,Completed,L001
A20115,P09890,V1009,Surgery,7/27/2025,Cancelled,L001
A20116,P08967,V1020,Emergency,3/14/2025,Cancelled,L002
A20117,P01294,V1037,Checkup,2/14/2025,Completed,L002
A20118,P05428,V1047,Dental Cleaning,5/17/2026,Cancelled,L001
A20119,P03418,V1002,Heart Screening,2/21/2024,Completed,L001
A20120,P08906,V1021,Skin Treatment,1/16/2024,Completed,L001
A20121,P03105,V1041,Skin Treatment,8/23/2024,Completed,L002
A20122,P05923,V1045,Skin Treatment,2/1/2026,Scheduled,L001
A20123,P00339,V1013,Emergency,12/2/2025,Scheduled,L001
A20124,P03432,V1001,Skin Treatment,3/28/2024,Completed,L001
A20125,P00634,V1033,Checkup,10/14/2026,Scheduled,L002
A20126,P01364,V1037,Checkup,3/13/2026,Scheduled,L002
A20127,P04975,V1038,Dental Cleaning,4/10/2024,Completed,L001
A20128,P03453,V1004,Tooth Extraction,12/23/2024,Completed,L002
A20129,P06953,V1037,Skin Treatment,11/24/2024,Completed,L001
A20130,P07991,V1044,Neurological Exam,2/7/2024,Completed,L001
A20131,P09373,V1007,Checkup,3/13/2024,Completed,L001
A20132,P04905,V1037,Checkup,4/4/2024,Completed,L002
A20133,P02484,V1000,Heart Screening,2/15/2026,Cancelled,L002
A20134,P01000,V1001,Skin Treatment,12/7/2026,Scheduled,L002
A20135,P02109,V1044,Emergency,10/25/2026,Cancelled,L001
A20136,P05658,V1048,Surgery,5/29/2024,Completed,L002
A20137,P09316,V1039,Skin Treatment,7/28/2024,Completed,L001
A20138,P09623,V1048,Surgery,12/30/2026,Cancelled,L001
A20139,P03567,V1036,Heart Screening,1/15/2025,Completed,L002
A20140,P06551,V1040,Checkup,1/12/2026,Cancelled,L001
A20141,P07678,V1039,Skin Treatment,5/19/2024,Completed,L001
A20142,P09978,V1018,Checkup,7/3/2024,Completed,L001
A20143,P05036,V1022,Skin Treatment,12/11/2026,Scheduled,L002
A20144,P08408,V1024,Emergency,6/17/2025,Scheduled,L001
A20145,P08356,V1038,Dental Cleaning,6/7/2026,Scheduled,L001
A20146,P03819,V1015,Surgery,5/30/2024,Completed,L002
A20147,P01968,V1010,Emergency,8/30/2025,Scheduled,L001
A20148,P07686,V1009,Emergency,11/28/2026,Cancelled,L001
A20149,P01822,V1044,Emergency,8/18/2024,Completed,L002
A20150,P03877,V1011,Emergency,7/8/2025,Scheduled,L002
A20151,P03816,V1048,Emergency,10/12/2026,Scheduled,L001
A20152,P09826,V1045,Skin Treatment,11/7/2025,Scheduled,L002
A20153,P06441,V1037,Checkup,11/3/2024,Completed,L001
A20154,P08041,V1017,Checkup,8/22/2024,Completed,L001
A20155,P04751,V1000,Heart Screening,1/31/2026,Scheduled,L001
A20156,P06621,V1025,Heart Screening,4/10/2025,Scheduled,L001
A20157,P07468,V1039,Checkup,11/5/2025,Cancelled,L002
A20158,P01447,V1041,Skin Treatment,1/14/2026,Cancelled,L002
A20159,P00015,V1019,Surgery,9/9/2026,Scheduled,L001
A20160,P02277,V1023,Checkup,5/3/2026,Scheduled,L001
A20161,P04884,V1027,Skin Treatment,10/30/2024,Completed,L002
A20162,P03963,V1013,Emergency,11/30/2024,Completed,L001
A20163,P08679,V1022,Skin Treatment,2/8/2026,Cancelled,L001
A20164,P02112,V1005,Tooth Extraction,12/26/2024,Completed,L001
A20165,P04664,V1007,Emergency,8/22/2026,Cancelled,L002
A20166,P08847,V1029,Emergency,11/27/2024,Completed,L002
A20167,P08243,V1025,Checkup,8/31/2026,Cancelled,L001
A20168,P06345,V1049,Surgery,3/8/2024,Completed,L001
A20169,P00668,V1015,Surgery,12/22/2025,Scheduled,L001
A20170,P04657,V1030,Emergency,9/14/2026,Cancelled,L001
A20171,P02755,V1044,Neurological Exam,2/7/2025,Completed,L002
A20172,P03556,V1021,Checkup,1/7/2024,Completed,L002
A20173,P02682,V1012,Checkup,3/17/2024,Completed,L001
A20174,P04498,V1031,Checkup,12/30/2026,Cancelled,L002
A20175,P03090,V1017,Checkup,5/30/2024,Completed,L001
A20176,P08234,V1035,Tooth Extraction,6/28/2024,Completed,L001
A20177,P09489,V1028,Checkup,9/9/2026,Scheduled,L002
A20178,P08992,V1013,Emergency,6/28/2026,Cancelled,L001
A20179,P00974,V1022,Checkup,11/25/2024,Completed,L002
A20180,P06277,V1048,Emergency,7/15/2026,Cancelled,L001
A20181,P00069,V1009,Surgery,11/16/2026,Scheduled,L001
A20182,P08690,V1020,Neurological Exam,6/28/2026,Scheduled,L002
A20183,P04890,V1016,Surgery,1/29/2024,Completed,L001
A20184,P09637,V1045,Skin Treatment,5/11/2026,Cancelled,L002
A20185,P08912,V1038,Dental Cleaning,6/14/2024,Completed,L001
A20186,P07301,V1040,Emergency,4/25/2025,Cancelled,L001
A20187,P03200,V1002,Checkup,9/26/2024,Completed,L001
A20188,P00419,V1008,Checkup,1/31/2025,Completed,L001
A20189,P02796,V1025,Heart Screening,11/6/2024,Completed,L002
A20190,P02469,V1008,Checkup,8/9/2024,Completed,L001
A20191,P02496,V1016,Surgery,5/11/2024,Completed,L002
A20192,P07064,V1001,Checkup,4/11/2025,Scheduled,L001
A20193,P01445,V1045,Checkup,7/29/2024,Completed,L001
A20194,P08684,V1041,Skin Treatment,2/28/2024,Completed,L001
A20195,P00765,V1039,Skin Treatment,8/11/2025,Scheduled,L002
A20196,P04736,V1032,Heart Screening,6/17/2024,Completed,L002
