PrescriptionID,PetID,IssueDate,VetID,Diagnosis
PR04487,P03765,10/1/2023,V1008,Feline Immunodeficiency Virus
PR04488,P00884,5/22/2023,V1008,Ringworm
PR04489,P05472,2/17/2024,V1037,Rabies
PR04490,P00348,9/7/2023,V1035,Heat Stroke
PR04491,P05345,5/28/2024,V1007,Cancer
PR04492,P05135,9/21/2023,V1019,Rabies
PR04493,P05037,9/19/2023,V1017,Addison’s Disease
PR04494,P03772,4/23/2024,V1014,Bloat
PR04495,P08340,8/17/2024,V1026,Parvovirus
PR04496,P04452,4/22/2024,V1044,Foreign Body Ingestion
PR04497,P02170,1/30/2024,V1026,Obesity
PR04498,P03867,4/12/2023,V1030,Gastroenteritis
PR04499,P09852,12/12/2023,V1022,Pancreatitis
PR04500,P07836,11/8/2024,V1042,Kennel Cough
PR04501,P09185,3/6/2023,V1037,Heat Stroke
PR04502,P02181,2/16/2025,V1004,Allergies
PR04503,P08261,7/5/2024,V1019,Feline Upper Respiratory Infection
PR04504,P05179,3/7/2024,V1028,Lyme Disease
PR04505,P07623,5/20/2024,V1020,Feline Immunodeficiency Virus
PR04506,P08488,3/28/2023,V1029,Diabetes Mellitus
PR04507,P09578,4/19/2024,V1041,Leptospirosis
PR04508,P04468,4/21/2024,V1009,Leptospirosis
PR04509,P09765,2/3/2025,V1046,Dental Disease
PR04510,P08592,10/30/2023,V1030,Kennel Cough
PR04511,P00446,6/14/2024,V1019,Gastroenteritis
PR04512,P06603,9/8/2023,V1035,Pancreatitis
PR04513,P02680,2/29/2024,V1007,Cushing’s Disease
PR04514,P06641,3/2/2024,V1004,Distemper
PR04515,P08808,1/8/2024,V1024,Ear Infections
PR04516,P06110,5/28/2024,V1038,Hypothyroidism
PR04517,P05126,6/26/2023,V1017,Cancer
PR04518,P07965,6/10/2023,V1049,Ringworm
PR04519,P02512,12/28/2024,V1011,Pancreatitis
PR04520,P09657,9/26/2024,V1038,Parvovirus
PR04521,P08755,10/7/2024,V1026,Pyometra
PR04522,P08239,6/27/2024,V1027,Kidney Disease
PR04523,P06436,9/30/2024,V1024,Cushing’s Disease
PR04524,P00324,7/4/2024,V1022,Hip Dysplasia
PR04525,P04945,4/26/2024,V1034,Heartworm Disease
PR04526,P04234,5/23/2024,V1021,Bloat
PR04527,P03156,10/9/2024,V1024,Lyme Disease
PR04528,P03553,1/16/2025,V1021,Feline Leukemia Virus
PR04529,P07583,2/2/2025,V1000,Heartworm Disease
PR04530,P00246,6/6/2024,V1037,Ear Infections
PR04531,P05367,10/31/2024,V1010,Cushing’s Disease
PR04532,P01081,2/19/2024,V1037,Dental Disease
PR04533,P01694,5/3/2024,V1044,Hypothyroidism
PR04534,P06455,5/13/2023,V1045,Obesity
PR04535,P01056,10/16/2023,V1033,Kennel Cough
PR04536,P01692,7/23/2023,V1006,Ringworm
PR04537,P07805,12/23/2024,V1029,Pyometra
PR04538,P02068,1/9/2025,V1019,Cancer
PR04539,P03084,9/6/2024,V1000,Kennel Cough
PR04540,P00821,6/26/2023,V1029,Feline Leukemia Virus
PR04541,P01758,4/1/2023,V1018,Pyometra
PR04542,P03190,4/11/2023,V1040,Feline Upper Respiratory Infection
PR04543,P04393,9/20/2024,V1004,Ringworm
PR04544,P08497,6/3/2024,V1036,Cushing’s Disease
PR04545,P09655,1/14/2024,V1037,Kennel Cough
PR04546,P01735,5/27/2024,V1046,Rabies
PR04547,P04050,5/6/2023,V1028,Heartworm Disease
PR04548,P02553,8/29/2023,V1018,Hyperthyroidism
PR04549,P06206,8/19/2024,V1013,Cushing’s Disease
PR04550,P02836,9/13/2024,V1000,Kennel Cough
PR04551,P09473,6/30/2024,V1030,Cancer
PR04552,P05624,2/17/2025,V1047,Pyometra
PR04553,P00464,1/16/2025,V1029,Cancer
PR04554,P01359,6/19/2023,V1038,Diabetes Mellitus
PR04555,P06884,1/3/2025,V1042,Leptospirosis
PR04556,P02579,3/5/2023,V1036,Diabetes Mellitus
PR04557,P08465,9/7/2023,V1009,Hypothyroidism
PR04558,P01036,8/29/2023,V1019,Lyme Disease
PR04559,P08374,11/24/2023,V1036,Pyometra
PR04560,P01814,7/15/2024,V1023,Kennel Cough
PR04561,P00648,10/21/2023,V1019,Parvovirus
PR04562,P01714,7/9/2023,V1043,Lyme Disease
PR04563,P07495,9/27/2023,V1005,Gastroenteritis
PR04564,P01316,10/31/2024,V1004,Feline Leukemia Virus
PR04565,P00983,4/13/2023,V1037,Gastroenteritis
PR04566,P01942,2/7/2025,V1027,Allergies
PR04567,P06574,1/1/2024,V1043,Dental Disease
PR04568,P05933,7/17/2024,V1020,Feline Upper Respiratory Infection
PR04569,P01637,7/31/2023,V1032,Foreign Body Ingestion
PR04570,P06664,8/2/2023,V1032,Obesity
PR04571,P07677,1/16/2024,V1038,Cancer
PR04572,P03365,9/11/2024,V1021,Dental Disease
PR04573,P06194,9/27/2024,V1035,Gastroenteritis
PR04574,P00118,3/8/2023,V1032,Allergies
PR04575,P05992,11/27/2023,V1039,Kidney Disease
PR04576,P05667,11/23/2024,V1024,Ear Infections
PR04577,P04567,7/8/2023,V1047,Heat Stroke
PR04578,P01886,11/23/2024,V1024,Obesity
PR04579,P05995,3/14/2024,V1003,Diabetes Mellitus
PR04580,P06692,10/14/2024,V1047,Distemper
PR04581,P07907,7/6/2023,V1020,Bloat
PR04582,P04657,12/28/2024,V1018,Ear Infections
PR04583,P05206,5/11/2024,V1019,Bloat
PR04584,P04120,7/29/2023,V1007,Cushing’s Disease
PR04585,P04596,6/21/2024,V1007,Cancer
PR04586,P05299,4/30/2024,V1031,Distemper
PR04587,P03550,10/23/2023,V1040,Cushing’s Disease
PR04588,P09778,12/12/2023,V1034,Gastroenteritis
PR04589,P04763,11/17/2023,V1000,Hip Dysplasia
PR04590,P05254,9/8/2024,V1006,Parvovirus
PR04591,P01386,5/28/2023,V1024,Hypothyroidism
PR04592,P04394,12/6/2024,V1017,Dental Disease
PR04593,P01036,10/15/2023,V1022,Feline Upper Respiratory Infection
PR04594,P02421,11/8/2023,V1025,Pyometra
PR04595,P05208,4/13/2023,V1031,Ringworm
PR04596,P06132,6/8/2023,V1016,Bloat
PR04597,P02470,9/23/2024,V1032,Kennel Cough
PR04598,P05686,12/2/2024,V1014,Allergies
PR04599,P03626,11/29/2023,V1022,Lyme Disease
PR04600,P02307,4/5/2023,V1003,Pyometra
PR04601,P04706,2/1/2024,V1019,Feline Leukemia Virus
PR04602,P07338,11/1/2023,V1014,Hyperthyroidism
PR04603,P03896,6/28/2023,V1041,Gastroenteritis
PR04604,P03787,11/10/2024,V1009,Rabies
PR04605,P03361,7/24/2024,V1020,Rabies
PR04606,P00163,4/30/2024,V1027,Pancreatitis
PR04607,P08791,9/12/2023,V1039,Leptospirosis
PR04608,P05184,12/22/2023,V1000,Pancreatitis
PR04609,P05240,2/12/2024,V1027,Hip Dysplasia
PR04610,P01729,4/24/2023,V1031,Hip Dysplasia
PR04611,P08181,9/9/2024,V1000,Hypothyroidism
PR04612,P01644,4/22/2023,V1021,Parvovirus
PR04613,P07242,11/5/2023,V1043,Cushing’s Disease
PR04614,P02899,9/22/2024,V1030,Heat Stroke
PR04615,P00626,9/29/2023,V1023,Parvovirus
PR04616,P02837,6/30/2023,V1024,Pyometra
PR04617,P06669,5/25/2023,V1041,Addison’s Disease
PR04618,P00125,6/18/2023,V1021,Dental Disease
PR04619,P03775,8/17/2023,V1046,Foreign Body Ingestion
PR04620,P06874,7/12/2023,V1041,Distemper
PR04621,P00811,3/4/2024,V1002,Cushing’s Disease
PR04622,P04945,10/22/2023,V1037,Cancer
PR04623,P02623,2/22/2025,V1025,Parvovirus
PR04624,P03854,12/12/2023,V1016,Kennel Cough
PR04625,P09616,12/19/2023,V1020,Hyperthyroidism
PR04626,P03727,4/1/2023,V1001,Addison’s Disease
PR04627,P00694,6/10/2024,V1018,Leptospirosis
PR04628,P02468,7/11/2024,V1029,Cushing’s Disease
PR04629,P09133,4/26/2024,V1038,Obesity
PR04630,P01639,8/14/2023,V1036,Pyometra
PR04631,P07796,8/27/2024,V1024,Kennel Cough
PR04632,P03080,12/27/2023,V1004,Feline Leukemia Virus
PR04633,P07379,8/3/2023,V1033,Heat Stroke
PR04634,P03295,10/26/2023,V1044,Allergies
PR04635,P03264,10/8/2023,V1013,Lyme Disease
PR04636,P05044,10/18/2024,V1026,Hypothyroidism
PR04637,P07342,2/9/2024,V1045,Hyperthyroidism
PR04638,P08384,10/16/2024,V1024,Heartworm Disease
PR04639,P05520,9/28/2023,V1008,Bloat
PR04640,P05359,2/24/2024,V1048,Obesity
PR04641,P07253,1/14/2024,V1041,Rabies
PR04642,P06061,9/20/2024,V1024,Cancer
PR04643,P03321,3/25/2023,V1015,Heat Stroke
PR04644,P05405,10/13/2024,V1007,Allergies
PR04645,P05803,10/19/2024,V1017,Obesity
PR04646,P08124,5/29/2024,V1048,Heartworm Disease
PR04647,P01218,11/18/2024,V1023,Gastroenteritis
PR04648,P02189,1/16/2024,V1021,Feline Upper Respiratory Infection
PR04649,P09461,4/1/2023,V1031,Feline Upper Respiratory Infection
PR04650,P01617,3/4/2024,V1040,Kidney Disease
PR04651,P00338,6/6/2024,V1025,Ringworm
PR04652,P03385,2/2/2025,V1043,Kennel Cough
PR04653,P03142,5/23/2023,V1020,Dental Disease
PR04654,P00625,6/3/2024,V1024,Heat Stroke
PR04655,P07074,1/8/2025,V1043,Pyometra
PR04656,P03593,5/4/2024,V1008,Ear Infections
PR04657,P06764,2/26/2024,V1042,Ringworm
PR04658,P07814,5/4/2024,V1027,Ear Infections
PR04659,P08358,4/17/2023,V1018,Kennel Cough
PR04660,P07733,12/27/2024,V1008,Allergies
PR04661,P02173,8/11/2024,V1006,Parvovirus
PR04662,P06809,2/5/2025,V1019,Allergies
PR04663,P04312,10/29/2023,V1046,Cushing’s Disease
PR04664,P01077,11/15/2024,V1028,Cushing’s Disease
PR04665,P01226,3/23/2024,V1043,Feline Leukemia Virus
PR04666,P08821,11/25/2024,V1026,Cushing’s Disease
PR04667,P08072,2/6/2024,V1042,Pancreatitis
PR04668,P00835,7/16/2023,V1005,Kidney Disease
PR04669,P04810,7/20/2024,V1017,Lyme Disease
PR04670,P08891,8/9/2023,V1044,Pyometra
PR04671,P09747,4/17/2024,V1011,Hyperthyroidism
PR04672,P05130,2/8/2025,V1013,Rabies
PR04673,P08905,2/17/2025,V1038,Pancreatitis
PR04674,P06437,11/6/2024,V1015,Kennel Cough
PR04675,P02060,11/18/2023,V1025,Feline Leukemia Virus
PR04676,P00953,5/15/2024,V1039,Dental Disease
PR04677,P09758,3/29/2023,V1010,Pyometra
PR04678,P02169,11/2/2023,V1024,Distemper
PR04679,P04867,9/13/2024,V1040,Dental Disease
PR04680,P07975,8/25/2023,V1042,Parvovirus
PR04681,P05476,11/7/2024,V1022,Feline Leukemia Virus
PR04682,P07644,4/14/2024,V1040,Hyperthyroidism
PR04683,P06281,8/29/2023,V1030,Diabetes Mellitus
PR04684,P01387,2/17/2025,V1043,Hip Dysplasia
PR04685,P01223,12/1/2023,V1045,Heartworm Disease
PR04686,P06728,11/5/2023,V1015,Heartworm Disease
PR04687,P05390,10/3/2023,V1021,Ringworm
PR04688,P06395,10/6/2024,V1021,Cancer
PR04689,P06681,12/17/2024,V1036,Feline Upper Respiratory Infection
PR04690,P04394,1/20/2025,V1028,Gastroenteritis
PR04691,P01690,6/5/2023,V1015,Heat Stroke
PR04692,P00907,10/26/2024,V1017,Bloat
PR04693,P05644,6/12/2024,V1027,Ear Infections
PR04694,P02193,5/29/2023,V1001,Pancreatitis
PR04695,P04474,7/17/2023,V1023,Dental Disease
PR04696,P04995,5/9/2023,V1012,Kennel Cough
PR04697,P07950,3/31/2024,V1049,Dental Disease
PR04698,P07292,5/27/2024,V1037,Leptospirosis
PR04699,P02852,8/4/2023,V1041,Pancreatitis
PR04700,P00213,5/16/2023,V1036,Dental Disease
PR04701,P00078,8/8/2024,V1043,Lyme Disease
PR04702,P05645,3/19/2023,V1014,Bloat
PR04703,P03980,3/20/2023,V1032,Parvovirus
PR04704,P09462,7/21/2023,V1006,Feline Immunodeficiency Virus
PR04705,P04453,3/23/2023,V1009,Allergies
PR04706,P02929,1/5/2025,V1048,Arthritis
PR04707,P08033,8/15/2023,V1006,Ringworm
PR04708,P05925,12/2/2023,V1031,Obesity
PR04709,P05051,4/10/2023,V1039,Lyme Disease
PR04710,P01140,7/23/2024,V1000,Diabetes Mellitus
PR04711,P04845,9/15/2024,V1012,Diabetes Mellitus
PR04712,P06682,4/29/2023,V1015,Leptospirosis
PR04713,P05345,3/15/2023,V1036,Feline Leukemia Virus
PR04714,P04761,3/27/2024,V1048,Leptospirosis
PR04715,P03357,7/12/2023,V1002,Cushing’s Disease
PR04716,P03763,4/1/2024,V1017,Heat Stroke
PR04717,P03677,7/14/2024,V1026,Cushing’s Disease
PR04718,P02939,8/21/2023,V1017,Heat Stroke
PR04719,P06512,4/25/2023,V1042,Hip Dysplasia
PR04720,P00501,5/20/2024,V1001,Diabetes Mellitus
PR04721,P02980,11/13/2024,V1047,Obesity
PR04722,P04578,1/24/2025,V1008,Parvovirus
PR04723,P03010,6/1/2024,V1000,Ringworm
PR04724,P06495,12/21/2024,V1015,Obesity
PR04725,P05865,2/10/2024,V1039,Addison’s Disease
PR04726,P05982,6/27/2023,V1026,Cancer
PR04727,P08961,2/19/2025,V1042,Addison’s Disease
PR04728,P08706,3/31/2024,V1039,Heartworm Disease
PR04729,P02593,10/31/2024,V1027,Bloat
PR04730,P06894,2/26/2025,V1002,Bloat
PR04731,P08858,12/25/2024,V1012,Distemper
PR04732,P00699,4/27/2024,V1023,Ringworm
PR04733,P00273,6/5/2024,V1007,Diabetes Mellitus
PR04734,P09110,11/1/2024,V1019,Feline Upper Respiratory Infection
PR04735,P09040,2/24/2025,V1037,Dental Disease
PR04736,P04899,5/2/2024,V1027,Kennel Cough
PR04737,P03532,2/22/2024,V1040,Hip Dysplasia
PR04738,P05296,4/10/2023,V1012,Lyme Disease
PR04739,P06286,6/19/2024,V1028,Feline Leukemia Virus
PR04740,P07108,12/16/2024,V1000,Lyme Disease
PR04741,P07863,2/20/2024,V1019,Pancreatitis
PR04742,P02511,1/31/2024,V1015,Kidney Disease
PR04743,P06718,8/23/2023,V1016,Foreign Body Ingestion
PR04744,P06060,2/2/2024,V1008,Hyperthyroidism
PR04745,P04310,2/14/2024,V1033,Feline Immunodeficiency Virus
PR04746,P08418,10/9/2024,V1047,Hypothyroidism
PR04747,P03318,6/1/2024,V1018,Pyometra
PR04748,P03467,4/4/2024,V1025,Ringworm
PR04749,P03901,3/14/2023,V1041,Pyometra
PR04750,P09741,1/4/2025,V1014,Cancer
PR04751,P01301,12/11/2023,V1011,Hypothyroidism
PR04752,P03837,1/24/2025,V1017,Ear Infections
PR04753,P03129,12/2/2024,V1007,Kidney Disease
PR04754,P02988,2/20/2025,V1035,Obesity
PR04755,P04183,5/30/2023,V1008,Kennel Cough
PR04756,P06867,1/1/2025,V1011,Kidney Disease
PR04757,P09627,8/26/2024,V1037,Ringworm
PR04758,P06031,9/1/2023,V1042,Obesity
PR04759,P05592,7/5/2024,V1022,Feline Upper Respiratory Infection
PR04760,P01098,12/31/2023,V1013,Lyme Disease
PR04761,P09534,2/1/2025,V1031,Feline Leukemia Virus
PR04762,P00587,6/5/2023,V1039,Hypothyroidism
PR04763,P05849,3/30/2023,V1027,Heartworm Disease
PR04764,P04193,9/9/2023,V1001,Pancreatitis
PR04765,P07154,11/10/2023,V1032,Heat Stroke
PR04766,P09064,7/22/2023,V1012,Cushing’s Disease
PR04767,P02609,11/9/2024,V1012,Hyperthyroidism
PR04768,P01949,9/22/2024,V1031,Obesity
PR04769,P03426,11/2/2024,V1020,Hypothyroidism
PR04770,P06538,3/30/2024,V1025,Obesity
PR04771,P08421,8/28/2024,V1002,Rabies
PR04772,P06082,6/27/2023,V1013,Pancreatitis
PR04773,P09820,8/23/2024,V1020,Heartworm Disease
PR04774,P00850,11/17/2023,V1015,Foreign Body Ingestion
PR04775,P00794,10/28/2024,V1033,Feline Leukemia Virus
PR04776,P08429,6/6/2024,V1028,Foreign Body Ingestion
PR04777,P00472,3/8/2023,V1020,Feline Upper Respiratory Infection
PR04778,P09463,6/29/2024,V1031,Lyme Disease
PR04779,P06299,5/8/2024,V1008,Hypothyroidism
PR04780,P07150,6/26/2023,V1020,Allergies
PR04781,P00847,8/29/2024,V1027,Bloat
PR04782,P07704,2/7/2025,V1042,Pancreatitis
PR04783,P03183,4/4/2023,V1046,Rabies
PR04784,P02539,5/19/2023,V1043,Dental Disease
PR04785,P04465,1/31/2024,V1009,Distemper
PR04786,P02749,12/13/2024,V1036,Diabetes Mellitus
PR04787,P07669,12/17/2023,V1040,Dental Disease
PR04788,P00544,10/28/2023,V1049,Feline Upper Respiratory Infection
PR04789,P08263,1/29/2024,V1028,Arthritis
PR04790,P04831,3/28/2023,V1041,Leptospirosis
PR04791,P08204,7/20/2024,V1028,Feline Upper Respiratory Infection
PR04792,P03521,6/29/2023,V1018,Leptospirosis
PR04793,P03484,10/18/2023,V1002,Gastroenteritis
PR04794,P01115,3/21/2023,V1027,Rabies
PR04795,P01619,9/5/2023,V1016,Addison’s Disease
PR04796,P01363,7/14/2023,V1026,Kennel Cough
PR04797,P01588,12/7/2023,V1033,Heartworm Disease
PR04798,P02322,9/12/2023,V1020,Leptospirosis
PR04799,P00747,9/9/2023,V1030,Leptospirosis
PR04800,P02353,2/19/2025,V1034,Kennel Cough
PR04801,P00933,11/28/2023,V1039,Hypothyroidism
PR04802,P04281,6/9/2023,V1011,Ear Infections
PR04803,P07239,9/7/2024,V1018,Foreign Body Ingestion
PR04804,P01440,6/22/2023,V1027,Bloat
PR04805,P09954,7/11/2023,V1008,Heat Stroke
PR04806,P07514,6/3/2023,V1039,Distemper
PR04807,P00092,7/6/2024,V1031,Foreign Body Ingestion
PR04808,P06672,8/21/2024,V1045,Lyme Disease
PR04809,P04060,11/18/2023,V1040,Rabies
PR04810,P00158,9/1/2024,V1004,Heartworm Disease
PR04811,P02976,1/15/2025,V1023,Ringworm
PR04812,P07269,5/20/2023,V1038,Dental Disease
PR04813,P03008,6/27/2024,V1033,Pancreatitis
PR04814,P05523,11/20/2023,V1027,Foreign Body Ingestion
PR04815,P06991,8/12/2024,V1011,Diabetes Mellitus
PR04816,P05879,5/10/2023,V1000,Hyperthyroidism
PR04817,P08703,3/8/2024,V1039,Hip Dysplasia
PR04818,P07636,9/28/2024,V1006,Allergies
PR04819,P02463,9/3/2023,V1022,Dental Disease
PR04820,P02336,3/26/2023,V1016,Lyme Disease
PR04821,P05020,11/8/2024,V1009,Heartworm Disease
PR04822,P08735,3/13/2023,V1019,Diabetes Mellitus
PR04823,P01657,6/3/2024,V1034,Allergies
PR04824,P01376,9/9/2024,V1009,Foreign Body Ingestion
PR04825,P07401,9/28/2024,V1015,Lyme Disease
PR04826,P02285,7/8/2023,V1009,Ringworm
PR04827,P06510,12/25/2023,V1044,Bloat
PR04828,P08001,12/3/2023,V1006,Pancreatitis
PR04829,P04246,6/16/2024,V1002,Dental Disease
PR04830,P02332,7/13/2023,V1011,Hyperthyroidism
PR04831,P07369,9/15/2024,V1006,Diabetes Mellitus
PR04832,P00898,1/14/2025,V1013,Pancreatitis
PR04833,P03701,7/21/2023,V1049,Parvovirus
PR04834,P01255,1/12/2025,V1003,Heartworm Disease
PR04835,P04505,11/17/2024,V1008,Foreign Body Ingestion
PR04836,P06943,12/4/2023,V1028,Heat Stroke
PR04837,P00524,7/14/2023,V1023,Addison’s Disease
PR04838,P08810,11/26/2024,V1024,Arthritis
PR04839,P09250,5/14/2024,V1028,Lyme Disease
PR04840,P05203,12/18/2024,V1022,Allergies
PR04841,P05978,7/8/2023,V1004,Feline Leukemia Virus
PR04842,P05322,11/17/2024,V1042,Heartworm Disease
PR04843,P03096,9/11/2023,V1032,Arthritis
PR04844,P09838,11/10/2023,V1012,Feline Upper Respiratory Infection
PR04845,P04617,11/13/2024,V1043,Rabies
PR04846,P03332,4/10/2024,V1025,Cushing’s Disease
PR04847,P09990,10/16/2024,V1021,Hip Dysplasia
PR04848,P02877,7/3/2023,V1003,Foreign Body Ingestion
PR04849,P04466,1/13/2025,V1016,Feline Leukemia Virus
PR04850,P00388,7/2/2024,V1030,Heat Stroke
PR04851,P05355,3/29/2023,V1027,Hip Dysplasia
PR04852,P00791,10/14/2023,V1015,Gastroenteritis
PR04853,P05357,8/8/2023,V1031,Kidney Disease
PR04854,P09035,6/1/2023,V1018,Obesity
PR04855,P01509,10/4/2023,V1030,Feline Upper Respiratory Infection
PR04856,P07262,8/18/2023,V1005,Bloat
PR04857,P00843,10/28/2024,V1019,Kennel Cough
PR04858,P08292,10/29/2023,V1015,Pyometra
PR04859,P06972,9/21/2024,V1016,Leptospirosis
PR04860,P04854,8/31/2023,V1001,Hypothyroidism
PR04861,P05872,2/17/2025,V1024,Cancer
PR04862,P07032,2/7/2024,V1013,Distemper
PR04863,P04873,5/4/2023,V1018,Heartworm Disease
PR04864,P04464,1/24/2024,V1008,Diabetes Mellitus
PR04865,P00166,7/15/2023,V1023,Bloat
PR04866,P02315,6/22/2024,V1027,Pancreatitis
PR04867,P07193,7/24/2023,V1013,Cushing’s Disease
PR04868,P00014,7/3/2023,V1027,Kennel Cough
PR04869,P03965,3/27/2023,V1038,Heat Stroke
PR04870,P01027,12/7/2024,V1036,Ear Infections
PR04871,P03300,12/10/2023,V1002,Kennel Cough
PR04872,P07902,9/28/2023,V1009,Addison’s Disease
PR04873,P00456,3/22/2024,V1010,Lyme Disease
PR04874,P04862,10/14/2024,V1022,Pyometra
PR04875,P09587,1/25/2025,V1019,Feline Leukemia Virus
PR04876,P06599,5/7/2023,V1032,Addison’s Disease
PR04877,P00277,6/10/2023,V1012,Lyme Disease
PR04878,P08407,6/3/2024,V1005,Obesity
PR04879,P09089,3/30/2024,V1019,Bloat
PR04880,P05383,6/1/2023,V1048,Distemper
PR04881,P08811,9/11/2024,V1031,Pyometra
PR04882,P05657,12/18/2024,V1028,Feline Upper Respiratory Infection
PR04883,P05207,8/9/2023,V1044,Ear Infections
PR04884,P07137,2/15/2025,V1036,Pancreatitis
PR04885,P04332,1/11/2024,V1046,Rabies
PR04886,P08833,3/9/2024,V1046,Feline Immunodeficiency Virus
PR04887,P07366,4/11/2023,V1042,Feline Immunodeficiency Virus
PR04888,P02654,12/14/2024,V1033,Feline Upper Respiratory Infection
PR04889,P04729,9/6/2024,V1021,Lyme Disease
PR04890,P05948,6/25/2024,V1022,Lyme Disease
PR04891,P06153,8/8/2024,V1037,Lyme Disease
PR04892,P03305,3/15/2023,V1011,Leptospirosis
PR04893,P01674,3/29/2024,V1040,Diabetes Mellitus
PR04894,P04552,3/20/2024,V1029,Feline Immunodeficiency Virus
PR04895,P08599,3/17/2024,V1044,Hip Dysplasia
PR04896,P05486,3/31/2024,V1011,Arthritis
PR04897,P04717,4/6/2023,V1020,Lyme Disease
PR04898,P02899,3/17/2023,V1018,Pancreatitis
PR04899,P06854,11/4/2023,V1005,Hyperthyroidism
PR04900,P09428,6/6/2024,V1038,Heartworm Disease
PR04901,P08526,8/27/2023,V1042,Foreign Body Ingestion
PR04902,P04993,7/26/2024,V1032,Hip Dysplasia
PR04903,P03460,4/9/2023,V1015,Heartworm Disease
PR04904,P05383,5/8/2023,V1009,Obesity
PR04905,P03069,6/10/2024,V1038,Bloat
PR04906,P05101,3/14/2024,V1011,Feline Immunodeficiency Virus
PR04907,P04478,6/15/2024,V1031,Gastroenteritis
PR04908,P03567,10/11/2023,V1031,Obesity
PR04909,P04692,11/22/2024,V1033,Heartworm Disease
PR04910,P01570,9/24/2024,V1001,Diabetes Mellitus
PR04911,P09763,11/28/2024,V1047,Obesity
PR04912,P00447,11/7/2024,V1033,Hip Dysplasia
PR04913,P01315,8/3/2024,V1012,Cushing’s Disease
PR04914,P06491,5/14/2024,V1038,Kidney Disease
PR04915,P00356,9/1/2024,V1005,Arthritis
PR04916,P01306,2/28/2024,V1017,Dental Disease
PR04917,P06291,3/12/2024,V1002,Bloat
PR04918,P08194,9/8/2024,V1042,Foreign Body Ingestion
PR04919,P08227,11/12/2024,V1020,Ringworm
PR04920,P05133,6/29/2023,V1005,Obesity
PR04921,P07184,7/25/2023,V1013,Cancer
PR04922,P06608,3/23/2024,V1040,Foreign Body Ingestion
PR04923,P08106,10/7/2023,V1025,Hip Dysplasia
PR04924,P01733,11/17/2023,V1011,Diabetes Mellitus
PR04925,P09678,12/4/2023,V1021,Hyperthyroidism
PR04926,P06919,3/26/2023,V1011,Gastroenteritis
PR04927,P06376,3/13/2023,V1032,Distemper
PR04928,P01457,7/7/2023,V1046,Foreign Body Ingestion
PR04929,P02942,2/2/2024,V1006,Parvovirus
PR04930,P01330,9/16/2023,V1038,Distemper
PR04931,P07584,7/25/2023,V1025,Hyperthyroidism
PR04932,P06930,11/26/2024,V1037,Distemper
PR04933,P08188,7/23/2023,V1038,Parvovirus
PR04934,P03190,9/1/2024,V1039,Hypothyroidism
PR04935,P01093,8/24/2024,V1033,Foreign Body Ingestion
PR04936,P01903,11/12/2024,V1020,Feline Upper Respiratory Infection
PR04937,P06131,5/4/2023,V1041,Cushing’s Disease
PR04938,P09331,9/28/2023,V1017,Ear Infections
PR04939,P06013,2/20/2025,V1037,Kidney Disease
PR04940,P05504,9/21/2024,V1021,Hyperthyroidism
PR04941,P07108,3/27/2024,V1035,Cancer
PR04942,P09175,1/31/2025,V1000,Arthritis
PR04943,P09938,4/6/2024,V1017,Hypothyroidism
PR04944,P03868,2/14/2025,V1018,Heartworm Disease
PR04945,P05853,12/18/2024,V1019,Kennel Cough
PR04946,P03364,11/3/2024,V1010,Diabetes Mellitus
PR04947,P01754,1/16/2024,V1003,Cushing’s Disease
PR04948,P07306,5/19/2023,V1003,Arthritis
PR04949,P02036,11/24/2024,V1027,Leptospirosis
PR04950,P06314,2/15/2025,V1001,Feline Immunodeficiency Virus
PR04951,P09412,10/28/2023,V1029,Lyme Disease
PR04952,P05884,11/19/2024,V1005,Hyperthyroidism
PR04953,P05277,1/30/2025,V1018,Hyperthyroidism
PR04954,P01150,1/9/2025,V1000,Distemper
PR04955,P02322,1/22/2024,V1000,Kennel Cough
PR04956,P07315,10/26/2024,V1023,Arthritis
PR04957,P08196,11/24/2024,V1007,Distemper
PR04958,P05517,12/13/2024,V1044,Leptospirosis
PR04959,P09818,7/22/2024,V1024,Pancreatitis
PR04960,P09484,3/28/2024,V1000,Hyperthyroidism
PR04961,P08382,9/2/2023,V1020,Kennel Cough
PR04962,P05587,4/11/2024,V1021,Parvovirus
PR04963,P02379,12/12/2023,V1049,Allergies
PR04964,P06664,4/2/2024,V1044,Foreign Body Ingestion
PR04965,P06711,9/28/2024,V1018,Feline Immunodeficiency Virus
PR04966,P07216,8/25/2023,V1039,Diabetes Mellitus
PR04967,P08036,10/30/2023,V1005,Lyme Disease
PR04968,P05351,4/25/2024,V1021,Heartworm Disease
PR04969,P05859,10/9/2024,V1007,Ear Infections
PR04970,P07945,1/13/2025,V1033,Parvovirus
PR04971,P03774,2/16/2024,V1005,Hyperthyroidism
PR04972,P01920,6/2/2023,V1034,Ringworm
PR04973,P01036,8/9/2023,V1011,Pancreatitis
PR04974,P06819,12/12/2024,V1037,Hyperthyroidism
PR04975,P08852,6/2/2023,V1036,Arthritis
PR04976,P09938,3/21/2024,V1004,Pyometra
PR04977,P08800,5/19/2024,V1019,Obesity
PR04978,P08358,12/14/2023,V1004,Kidney Disease
